,code,name,2016/6,2016/7,2016/8,2016/9,2016/10,2016/11,2016/12,2017/1,2017/2,2017/3,2017/4,2017/5
23,005850,에스엘,0.8004405456842036,0.19190807467726267,2.3098598986175958,0.08957235089189491,0.6095109541868963,0.11346301518334562,1.4202641452202287,1.0417563511088157,1.1818808032031227,1.1969694752901696,0.804323925727163,-0.031201161616448994
24,005930,삼성전자,0.7848398553977408,1.5411232103955035,2.1842899317631908,2.282390702360468,2.2807362350695204,1.4779127059826282,0.946756562347474,2.132017027358594,1.55520348251799,1.2108500513560552,0.9909117610122593,1.640317045110877
25,006260,LS,1.0046811633503285,0.22439464826061653,1.0191048798901092,0.6481095861322108,-0.006258380063831604,1.3787693326032442,1.2642331310880017,1.5939712467725107,3.538715987197751,1.9010970794037692,1.57161917811942,0.4166397841219321
26,006650,대한유화,2.2937487555225187,1.080361945498551,0.9140294267975269,1.2254255435337313,1.2374133881483178,0.8996151253329137,2.2569627581185876,2.4672620858444048,1.6856600143334166,1.0644404035008501,0.6104667300369022,2.338286606195319
27,006840,AK홀딩스,0.9997228381401867,0.9292938065861541,-1.9524233072831174,0.46816112736267773,0.32972271985413304,1.1637449411831302,0.4658132644778256,-0.4673398493628095,-0.2620442711241331,2.471655895526249,-0.3152965302389661,0.6827224006989625
28,007070,GS리테일,0.831160109483795,1.0832144321093107,-0.15201756401519856,0.7600642645730642,1.355670966860953,0.286623049944979,0.6878039091723693,0.3499848131106817,1.389446234509145,-0.4154939381264422,0.22534179084290354,0.9106175518701698
29,007570,일양약품,1.10700443659164,1.4579278120275287,0.7812087318269577,1.5104965502370458,0.15512591488307637,2.5152391336182958,1.2179078741217393,0.011074907777732053,0.6437364402696252,0.29908878509285086,0.5700512135101319,0.8744894481330869
30,009420,한올바이오파마,3.6335382048120826,0.06560454985123393,0.8415201918131678,2.0187501835287422,-0.04211699004699032,5.1256927185675245,2.178601503589748,-0.11188002168129318,0.8820798279076016,0.2621591143682046,1.7095240762598003,1.1257517775411159
31,009540,현대중공업,2.1023923073975284,1.065881949080777,1.3437887834723652,2.0681599817021614,1.7330738334533358,1.9822418181084316,0.8280032024147391,1.1683736214582574,2.461653925322108,0.825918760700384,0.0,-1.4572571645415204
32,009830,한화케미칼,1.4065778511433695,1.2015172195354655,1.195554108237757,0.5959781362827369,1.4172688660276318,2.875409456071935,1.8832473281654232,2.272069058002429,1.8617089483706406,1.784495550792772,0.9086574788604077,0.08798112227410292
33,010060,OCI,1.8077525249414625,2.005047525433474,1.3141650618366358,1.2713905191506152,2.967911513560303,3.356205557092955,0.7397207661455761,0.31930570582791323,0.5175326701908135,2.092782807828131,0.7920597053598786,0.5942094125050019
34,010120,LS산전,1.427575945861635,0.47049772290919145,0.9100092173820183,0.6670251917169439,1.6348179676568702,1.0798045813534456,1.386847062644772,-0.9526853675776067,-0.07545502659265194,-0.09229612181649147,0.03479791415471933,0.653778194256518
35,010130,고려아연,0.5062983160894662,1.2190163884956025,0.8704933179281933,0.7464054160787887,1.4307549703437135,0.014630826367179063,0.4571287967008332,1.3162955483488377,2.1664560530758803,0.7594981697745034,0.9063268733995242,0.17184073257119467
36,010620,현대미포조선,1.6395143543057848,1.4982335694157356,-0.14842831156908898,1.6667211488361928,1.0367880256268827,1.406291451420606,0.9838189819331767,1.9813398626774683,1.895553687262645,0.89337931157814,0.6454949469869445,0.7329530785440898
37,011170,롯데케미칼,1.4880962033089404,1.4356341429760562,1.6347705018166485,0.8294472956029244,0.9047237049789405,1.3866822580116795,1.673712167497006,2.5164376493460003,2.0196460280827964,1.3208427899812807,0.8763459715127455,0.9827795855665549
38,012630,현대산업,1.923711458084535,1.0570326220677198,0.35768085947925654,1.374283440565505,1.235593859107582,1.0072541936529906,0.4024611921353986,0.8137210856205656,0.5678470458585063,0.07403241948970125,1.6665637485062141,1.373546851515522
39,012750,에스원,0.2646157340655609,0.26915687142781436,-1.1541298186240558,0.49737622449970237,0.4941740159549196,0.9578135584765441,0.9720961095377477,0.47126597442966445,0.7331097670227478,-0.319429003629763,0.5157860704098657,0.659046285419389
40,014680,한솔케미칼,1.1383452339718947,0.7522290787451748,1.2752448898390887,1.0008666025747293,0.518300498832045,0.7951879875124124,0.9807889899882805,0.4326610455821632,0.1535036409667136,0.36911991245198766,0.5097495810510441,1.680521026795185
41,018880,한온시스템,1.1401855308158977,2.3410706320523085,-0.381598413299766,1.6277981143559168,1.3096592492981534,0.8923164598931174,1.439082287312495,1.016879067678107,-2.3842596381205894,2.804177368522292,1.1189231129140078,1.4851992023980183
42,019680,대교,0.3816137042401132,-0.22147926952073752,0.8919639023679247,0.04557972997058811,0.39515710182413405,1.055097256129482,0.9625655364483828,-0.15850062643206514,0.6643745797282526,-0.0865878562281768,0.7291620780171558,0.7276073360803127
43,020150,일진머티리얼즈,1.4114788224231054,0.9620305799602251,0.051733549690740094,1.5761176801417769,0.4206172172110621,0.800998860780195,3.1205102609862947,0.8384316103134976,-1.421342858664689,2.0063975106074614,0.7138281398117756,-0.6600666064807704
44,023530,롯데쇼핑,1.3058714776976255,0.5538736341520333,-0.5162315678875855,0.8109746314151318,1.4816210381748105,0.7848507453042869,0.9165364753488795,0.043183893031559124,1.5116366789854683,0.9800989014642913,2.568206933201671,-0.027697881307771764
45,028050,삼성엔지니어링,1.3546572349389745,2.063297965065154,0.14494378957424398,1.0922386043027932,1.4728631811052937,1.5988326390540355,-0.5676633226300676,1.0797459564165774,2.212391356867292,0.7094131481144226,0.2745807650048173,-0.18517828178303175
46,029530,신도리코,0.35469388589123724,0.3772699379898715,0.5806888150222089,-0.2207147117647021,0.7337400115702755,0.7348679774400534,1.087067955284401,0.7878846137286232,-0.1893727263115413,-0.4874661206452854,0.1442757027510419,0.6477666945732431
47,030200,KT,0.499969153220322,0.1819679044714833,-0.008818874735870626,0.13450343309130133,0.2778080239269853,0.451085608107454,1.0070449783876836,-0.3871377196162312,-0.34721235737352735,-0.8963723891684351,0.061891040415261854,-0.23002481321915347
48,032640,LG유플러스,0.8818943596016902,0.1829086379315551,0.2626415779172703,0.05393161179755402,1.107499430680848,-0.08262702726388568,1.6531172253881328,-0.035564832485787214,-0.054131930952719697,-0.6329660428774091,0.5290504144034299,-0.16824664501854422
49,033780,KT&G,0.8834529855094777,1.1429606984884915,0.5941225102981114,0.7468868834286665,0.8240256960794213,0.009642722508979521,0.7255900462641798,-1.1394975720187197,1.3469690689931089,-0.808900289334708,0.43984721533715254,0.3244948813830455
50,035420,NAVER,0.5922060437657121,0.2203587128747475,1.4056994624517298,1.0344528758775695,1.0966457459054646,0.9414873862679921,1.9964353143219622,0.20411772695923197,0.9941100784539603,1.6004333355735834,2.4879418689797403,1.909413370149678
51,036580,팜스코,0.7589653259808337,1.4941571552926816,-0.6595133779784306,0.45039937405345076,-0.28124585653700385,1.6707736100974777,1.0499857317429409,-0.4740392513240403,-0.2583155385488264,-0.7113397841008406,0.1843639138849853,-0.08253879117620071
52,042670,두산인프라코어,2.427902471025339,1.4370120769335002,2.694518886026642,1.4514972767001169,2.609020691440493,2.7512024944070794,0.8724084542343801,1.8258363214396178,0.9859984749198497,1.91730111150114,0.9537606759245817,0.2083780979678988
53,047050,포스코대우,1.757188571155641,1.2631982347176907,1.7800044106271695,2.4534099435904992,0.4089731054718488,2.0183432392993335,2.5080442217694,1.9735082517395899,0.19777191734308577,1.4929799190930817,0.7695089183226788,0.5821366089554165
54,047810,한국항공우주,1.4282569163609815,0.5944353318740068,1.5791789951437833,0.7857713053291712,1.9865169609558146,2.1818310998704393,1.164966781487142,0.9794015474093498,-0.5160527255084703,0.2738489949994528,0.08216822278968332,0.8922184806629911
55,051900,LG생활건강,0.8178629457439816,0.30225212175219796,-0.2722506458443644,-0.12678956958663323,1.3882424803960156,0.747386394863421,0.9653267336219303,-0.6544243725801564,0.3784238052717651,2.714829702576434,0.6045537791712783,1.485544106082437
56,060980,한라홀딩스,0.4061625375902581,0.09400746805627232,-0.8580655001131996,1.6318568092115338,-0.7205283313291275,0.16132241304073222,1.6405650050144924,-0.16050894696381074,-1.7977654121026931,1.3229484750267804,2.4056719280222674,1.225148193940645
57,064350,현대로템,1.315538374903509,-0.1238058665051351,1.3594774380231276,1.4007199178792837,0.6362970709401939,1.9440194999883686,2.0091862495389283,0.30521347020292217,0.2862803124720463,1.2621904952155005,1.041968502376324,0.18945217268618672
58,069260,휴켐스,1.0893648879208462,1.2682444481984967,1.3276707196345965,0.5694637058786304,1.1464737339997568,1.1621550359501984,1.1358532593805382,-0.20008353880543076,1.359467053113341,-0.09608558345224778,0.465650795548295,0.499367660486281
59,069960,현대백화점,0.7003676141193488,1.0790114039282954,-0.24216792334333676,0.19896952626093614,1.574313988725929,0.010065012855097616,0.4021582734462836,-1.1531452404389053,1.0906201001525608,0.8540192779881993,1.325300134114254,-0.4041096281435693
60,096770,SK이노베이션,1.3211107945284701,1.4428278956095384,1.2576436170596366,0.45425922167955335,0.2604948822126528,0.9846917350354133,1.3243422716776498,2.139473129214014,0.43942908287351967,1.8696624875027854,1.525325549955742,0.41267054336973874
61,097950,CJ제일제당,0.7837027343772616,-0.1904955299194449,0.773645806573695,0.4833159431692622,0.9255627517906637,1.05884961866942,1.094096846578789,-0.6177602448128627,1.1014747141959067,0.6436625582181827,0.6282521202889058,0.92425112147217
62,103140,풍산,1.0297640116314775,1.2401347562698781,0.7645589439852916,0.9377753355876334,0.7629244783067918,1.0002795551645183,1.8134641170442563,2.510746978441542,2.3011970856811774,0.32905142482387406,0.6204649507644076,-0.04862722370998363
63,114090,GKL,1.0164879545876613,0.3612097656564761,-0.6715618002104379,0.32629557987827446,0.005572876768219731,0.4091031576661142,1.37518317030161,0.4723718068841452,-1.2441297721502862,0.6342558483901072,1.205342826892474,0.7867340661119332
64,115390,락앤락,1.305697057668113,-0.10921101355508742,-0.4184733910315102,0.5855099984196891,0.11303141868566408,0.2869576438141281,-0.004234144462593524,-0.39959112517840994,0.09036282420240356,0.13840829179659747,0.8414138440352236,0.7229114418601937
65,145990,삼양사,0.930727867690712,0.6277611338262087,0.6618396694987202,0.1293010944672515,-0.13659116422897727,1.3325870841525116,1.0541459461385128,0.06291456561706862,1.1002528373026967,-0.629625462177839,0.6650278423601528,0.3707645167949859
66,161390,한국타이어,0.922545369488967,0.861244418350725,-0.18001588982036185,0.19120165024540253,0.24623607775337902,-0.38342740266691294,1.9169371208552894,0.258623085777449,-0.8617083591794004,-0.4799361623712713,1.177119462939748,0.6898288543523275
67,185750,종근당,1.6428954270904956,0.8224328140298361,1.4838012741246158,1.4410726870941144,1.2156138893613175,2.544329423264082,0.5685781842145569,-1.5410360684636797,0.05753668845372681,-0.12157022611777184,0.7068704245536345,1.1469625264424999
68,204320,만도,0.35553356179036577,0.05719446258947968,2.147138604139096,3.111165371814566,-2.2134697751811525,0.5880114021049148,1.1818597457387272,1.5918810641735428,-2.8905853708627047,2.5499504960815114,2.317944983744093,0.08718176382683586
