Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,6065.100098,6074.100098,6035.799805,6061.299805,6061.299805,0
2018-01-02,6061.299805,6082.299805,6060.799805,6070.399902,6070.399902,0
2018-01-03,6070.399902,6102.200195,6068.799805,6077.100098,6077.100098,0
2018-01-04,6077.100098,6124.799805,6077.100098,6122.299805,6122.299805,0
2018-01-07,6122.299805,6143.000000,6122.299805,6130.399902,6130.399902,0
2018-01-08,6130.399902,6149.600098,6130.399902,6135.799805,6135.799805,0
2018-01-09,6135.799805,6150.000000,6096.500000,6096.700195,6096.700195,0
2018-01-10,6096.700195,6097.100098,6053.899902,6067.600098,6067.600098,0
2018-01-11,6067.600098,6086.000000,6067.600098,6070.100098,6070.100098,0
2018-01-14,6070.100098,6103.600098,6070.100098,6077.100098,6077.100098,0
2018-01-15,6077.100098,6077.799805,6042.000000,6048.600098,6048.600098,0
2018-01-16,6048.600098,6048.600098,6012.899902,6015.799805,6015.799805,0
2018-01-17,6015.799805,6035.600098,6014.600098,6014.600098,6014.600098,0
2018-01-18,6014.600098,6028.700195,6002.200195,6005.799805,6005.799805,0
2018-01-21,6005.799805,6017.799805,5991.899902,5991.899902,5991.899902,0
2018-01-22,5991.899902,6041.000000,5991.899902,6037.000000,6037.000000,0
2018-01-23,6037.000000,6066.299805,6036.200195,6054.700195,6054.700195,0
2018-01-24,6054.700195,6056.000000,6029.100098,6050.000000,6050.000000,0
2018-01-28,6054.700195,6090.200195,6029.100098,6075.399902,6075.399902,0
2018-01-29,6075.399902,6075.399902,6016.500000,6022.799805,6022.799805,0
2018-01-30,6022.799805,6043.700195,5993.600098,6037.700195,6037.700195,0
2018-01-31,6037.700195,6093.600098,6037.700195,6090.100098,6090.100098,0
2018-02-01,6090.100098,6121.399902,6077.799805,6121.399902,6121.399902,0
2018-02-04,6121.399902,6121.399902,6013.200195,6026.200195,6026.200195,0
2018-02-05,6026.200195,6026.200195,5795.899902,5833.299805,5833.299805,0
2018-02-06,5833.299805,5938.600098,5833.299805,5876.799805,5876.799805,0
2018-02-07,5876.799805,5893.600098,5838.100098,5890.700195,5890.700195,0
2018-02-08,5890.700195,5890.700195,5786.799805,5838.000000,5838.000000,0
2018-02-11,5838.000000,5840.500000,5791.299805,5820.700195,5820.700195,0
2018-02-12,5820.700195,5860.200195,5814.899902,5855.899902,5855.899902,0
2018-02-13,5855.899902,5868.100098,5830.799805,5841.200195,5841.200195,0
2018-02-14,5841.200195,5913.100098,5841.200195,5909.000000,5909.000000,0
2018-02-15,5909.000000,5938.100098,5902.299805,5904.000000,5904.000000,0
2018-02-18,5904.399902,5949.600098,5890.200195,5941.600098,5941.600098,7891300
2018-02-19,5941.600098,5942.299805,5912.700195,5940.899902,5940.899902,0
2018-02-20,5940.899902,5955.200195,5920.200195,5943.700195,5943.700195,0
2018-02-21,5943.700195,5973.100098,5928.299805,5950.899902,5950.899902,0
2018-02-22,5950.899902,6003.399902,5950.899902,5999.799805,5999.799805,0
2018-02-25,5999.799805,6042.200195,5999.799805,6042.200195,6042.200195,0
2018-02-26,6042.200195,6083.000000,6042.200195,6056.899902,6056.899902,0
2018-02-27,6056.899902,6056.899902,6012.600098,6016.000000,6016.000000,0
2018-02-28,6016.000000,6016.000000,5957.500000,5973.299805,5973.299805,0
2018-03-01,5973.299805,5973.299805,5902.200195,5928.899902,5928.899902,0
2018-03-04,5895.000000,5960.200195,5895.000000,5959.500000,5959.500000,34463900
2018-03-05,5895.000000,5979.500000,5895.000000,5962.399902,5962.399902,0
2018-03-06,5962.399902,5962.399902,5895.299805,5902.000000,5902.000000,0
2018-03-07,5902.000000,5942.899902,5895.600098,5942.899902,5942.899902,0
2018-03-08,5942.899902,5978.399902,5942.100098,5963.200195,5963.200195,0
2018-03-11,5971.299805,6026.100098,5971.299805,5996.100098,5996.100098,0
2018-03-12,5996.100098,5996.100098,5949.600098,5974.700195,5974.700195,0
2018-03-13,5974.700195,5974.700195,5922.799805,5935.299805,5935.299805,0
2018-03-14,5935.299805,5935.299805,5906.100098,5920.799805,5920.799805,0
2018-03-15,5920.899902,5952.700195,5920.899902,5949.399902,5949.399902,0
2018-03-18,5949.399902,5982.500000,5933.500000,5959.399902,5959.399902,0
2018-03-19,5959.399902,5959.399902,5915.600098,5936.399902,5936.399902,0
2018-03-20,5936.399902,5963.000000,5934.700195,5950.299805,5950.299805,0
2018-03-21,5950.299805,5958.299805,5909.100098,5937.200195,5937.200195,0
2018-03-22,5937.200195,5937.200195,5808.100098,5820.700195,5820.700195,0
2018-03-25,5820.700195,5820.700195,5773.299805,5790.500000,5790.500000,0
